# xout	st_am	st_am2	st_am3	st_am4	st_am5	st_am6	st_am7	st_am8	st_am9	st_atm	st_atm2
    730.7470093   6839.7026367   8876.2939453   8989.2265625   5942.3891602   3318.6464844   1541.2614746    888.9830322   3024.5463867   5105.3349609     68.6158371    250.1401367
    730.8303223   6841.4116211   8878.5244141   8991.4873047   5943.8837891   3319.4809570   1541.6486816    889.2062378   3025.3068848   5106.5937500     68.7730179    250.1501312
    730.9135742   6843.1186523   8880.7529297   8993.7460938   5945.3769531   3320.3149414   1542.0356445    889.4292603   3026.0666504   5107.8515625     69.0123901    250.1599579
    730.9968262   6844.8256836   8882.9814453   8996.0058594   5946.8701172   3321.1484375   1542.4226074    889.6522217   3026.8261719   5109.1093750     69.3528290    250.1696320
    731.0800781   6846.5332031   8885.2099609   8998.2636719   5948.3637695   3321.9824219   1542.8095703    889.8752441   3027.5861816   5110.3676758     69.9368896    250.1792908
    731.1633911   6848.2416992   8887.4404297   9000.5253906   5949.8579102   3322.8168945   1543.1967773    890.0984497   3028.3466797   5111.6259766     70.5113220    250.1889648
    731.2466431   6849.9487305   8889.6689453   9002.7841797   5951.3515625   3323.6508789   1543.5837402    890.3214722   3029.1064453   5112.8842773     71.0622787    250.1986084
    731.3298340   6851.6547852   8891.8955078   9005.0410156   5952.8437500   3324.4838867   1543.9703369    890.5443115   3029.8654785   5114.1411133     71.1558990    250.2076263
    731.4130859   6853.3623047   8894.1250000   9007.2998047   5954.3369141   3325.3178711   1544.3571777    890.7673340   3030.6252441   5115.3994141     71.2332382    250.2166138
    731.4963379   6855.0698242   8896.3525391   9009.5595703   5955.8300781   3326.1513672   1544.7441406    890.9902954   3031.3852539   5116.6567383     71.3139954    250.2256012
    731.5796509   6856.7778320   8898.5830078   9011.8203125   5957.3247070   3326.9860840   1545.1313477    891.2135010   3032.1455078   5117.9155273     71.6149979    250.2346039
    731.6629028   6858.4853516   8900.8115234   9014.0791016   5958.8183594   3327.8198242   1545.5183105    891.4365234   3032.9052734   5119.1738281     71.9367752    250.2434387
    731.7461548   6860.1928711   8903.0400391   9016.3378906   5960.3110352   3328.6538086   1545.9052734    891.6595459   3033.6650391   5120.4316406     72.2715836    250.2521057
    731.8294067   6861.9003906   8905.2685547   9018.5976562   5961.8046875   3329.4873047   1546.2921143    891.8825684   3034.4248047   5121.6894531     72.6188126    250.2604370
    731.9126587   6863.6074219   8907.4980469   9020.8554688   5963.2978516   3330.3210449   1546.6790771    892.1055298   3035.1845703   5122.9472656     72.9696045    250.2687683
    731.9959106   6865.3149414   8909.7255859   9023.1152344   5964.7915039   3331.1550293   1547.0660400    892.3284912   3035.9443359   5124.2055664     73.3239899    250.2770844
    732.0791626   6867.0219727   8911.9541016   9025.3740234   5966.2846680   3331.9887695   1547.4530029    892.5515137   3036.7043457   5125.4633789     73.6846771    250.2854156
    732.1624146   6868.7294922   8914.1835938   9027.6328125   5967.7778320   3332.8227539   1547.8399658    892.7745361   3037.4641113   5126.7211914     74.0484772    250.2935944
    732.2456665   6870.4365234   8916.4111328   9029.8916016   5969.2714844   3333.6562500   1548.2268066    892.9975586   3038.2236328   5127.9790039     74.4156876    250.3015900
    732.3289795   6872.1450195   8918.6416016   9032.1523438   5970.7656250   3334.4909668   1548.6141357    893.2207031   3038.9841309   5129.2382812     74.7893829    250.3095856
    732.4122314   6873.8525391   8920.8701172   9034.4121094   5972.2592773   3335.3247070   1549.0009766    893.4437256   3039.7438965   5130.4956055     75.1687317    250.3175659
    732.4954834   6875.5595703   8923.0986328   9036.6699219   5973.7524414   3336.1586914   1549.3879395    893.6667480   3040.5039062   5131.7539062     75.5549927    250.3255768
    732.5786743   6877.2656250   8925.3251953   9038.9277344   5975.2451172   3336.9916992   1549.7746582    893.8895874   3041.2629395   5133.0107422     76.0121536    250.3332367
    732.6619263   6878.9731445   8927.5546875   9041.1875000   5976.7382812   3337.8256836   1550.1614990    894.1126099   3042.0227051   5134.2690430     76.4398651    250.3408966
    732.7452393   6880.6816406   8929.7851562   9043.4472656   5978.2324219   3338.6599121   1550.5487061    894.3357544   3042.7832031   5135.5273438     76.8253784    250.3485565
    732.8284912   6882.3886719   8932.0126953   9045.7060547   5979.7260742   3339.4938965   1550.9355469    894.5587769   3043.5429688   5136.7856445     77.1491241    250.3562164
    732.9117432   6884.0961914   8934.2421875   9047.9658203   5981.2192383   3340.3276367   1551.3225098    894.7817993   3044.3027344   5138.0434570     77.5050659    250.3635864
    732.9949951   6885.8037109   8936.4707031   9050.2246094   5982.7128906   3341.1616211   1551.7094727    895.0048218   3045.0625000   5139.3017578     77.9064713    250.3705750
    733.0783081   6887.5117188   8938.7001953   9052.4853516   5984.2070312   3341.9958496   1552.0966797    895.2280273   3045.8229980   5140.5600586     78.3156891    250.3775787
    733.1614990   6889.2177734   8940.9277344   9054.7421875   5985.6987305   3342.8291016   1552.4833984    895.4508667   3046.5822754   5141.8173828     78.7282562    250.3847046
    733.2447510   6890.9252930   8943.1562500   9057.0019531   5987.1923828   3343.6628418   1552.8702393    895.6738281   3047.3417969   5143.0751953     79.1455841    250.3920288
    733.3280029   6892.6328125   8945.3837891   9059.2597656   5988.6855469   3344.4968262   1553.2572021    895.8968506   3048.1015625   5144.3334961     79.5700531    250.3990479
    733.4112549   6894.3398438   8947.6132812   9061.5195312   5990.1791992   3345.3305664   1553.6441650    896.1198730   3048.8615723   5145.5908203     80.0003967    250.4058990
    733.4945679   6896.0483398   8949.8437500   9063.7802734   5991.6733398   3346.1650391   1554.0313721    896.3430786   3049.6218262   5146.8500977     80.4380569    250.4125671
    733.5778198   6897.7558594   8952.0712891   9066.0390625   5993.1669922   3346.9987793   1554.4183350    896.5661011   3050.3815918   5148.1079102     80.8813095    250.4195251
    733.6610718   6899.4633789   8954.3007812   9068.2978516   5994.6601562   3347.8327637   1554.8052979    896.7890625   3051.1413574   5149.3657227     81.3270874    250.4263763
    733.7443237   6901.1704102   8956.5292969   9070.5576172   5996.1533203   3348.6665039   1555.1922607    897.0120850   3051.9013672   5150.6235352     81.7756195    250.4330444
    733.8275757   6902.8779297   8958.7568359   9072.8164062   5997.6469727   3349.5004883   1555.5791016    897.2351074   3052.6611328   5151.8818359     82.2398453    250.4393921
    733.9108276   6904.5849609   8960.9863281   9075.0751953   5999.1401367   3350.3339844   1555.9660645    897.4581299   3053.4206543   5153.1396484     82.7237015    250.4458618
    733.9940796   6906.2924805   8963.2148438   9077.3339844   6000.6337891   3351.1679688   1556.3530273    897.6811523   3054.1806641   5154.3974609     83.2320023    250.4525299
    734.0773315   6907.9995117   8965.4423828   9079.5937500   6002.1269531   3352.0017090   1556.7399902    897.9041138   3054.9404297   5155.6552734     83.7707138    250.4588776
    734.1605835   6909.7070312   8967.6718750   9081.8515625   6003.6201172   3352.8356934   1557.1268311    898.1271362   3055.7001953   5156.9135742     84.4068680    250.4650574
    734.2438965   6911.4155273   8969.9023438   9084.1123047   6005.1147461   3353.6699219   1557.5140381    898.3502808   3056.4604492   5158.1723633     85.1710205    250.4710541
    734.3271484   6913.1225586   8972.1298828   9086.3720703   6006.6079102   3354.5039062   1557.9010010    898.5733032   3057.2202148   5159.4301758     93.7375793    250.4773560
    734.4103394   6914.8286133   8974.3574219   9088.6298828   6008.1000977   3355.3369141   1558.2875977    898.7962036   3057.9794922   5160.6870117     99.3081055    250.4836731
    734.4935913   6916.5361328   8976.5859375   9090.8876953   6009.5932617   3356.1708984   1558.6745605    899.0192261   3058.7392578   5161.9453125     99.9955750    250.4900055
    734.5768433   6918.2436523   8978.8154297   9093.1474609   6011.0869141   3357.0046387   1559.0615234    899.2421875   3059.4990234   5163.2026367     92.5074615    250.4957123
    734.6601562   6919.9516602   8981.0449219   9095.4082031   6012.5815430   3357.8393555   1559.4487305    899.4653320   3060.2595215   5164.4619141     87.7953644    250.5013885
    734.7434082   6921.6591797   8983.2734375   9097.6660156   6014.0742188   3358.6728516   1559.8356934    899.6883545   3061.0192871   5165.7197266     87.8279648    250.5070648
    734.8266602   6923.3666992   8985.5019531   9099.9257812   6015.5678711   3359.5065918   1560.2226562    899.9113770   3061.7790527   5166.9780273     88.3135376    250.5127106
    734.9099121   6925.0737305   8987.7304688   9102.1845703   6017.0610352   3360.3405762   1560.6094971    900.1343994   3062.5388184   5168.2353516     91.0305405    250.5183716
    734.9931641   6926.7812500   8989.9589844   9104.4443359   6018.5546875   3361.1743164   1560.9964600    900.3573608   3063.2985840   5169.4936523     96.7832794    250.5240326
    735.0764160   6928.4882812   8992.1884766   9106.7021484   6020.0478516   3362.0083008   1561.3834229    900.5803833   3064.0585938   5170.7514648     97.7400055    250.5297089
    735.1596680   6930.1958008   8994.4160156   9108.9619141   6021.5415039   3362.8417969   1561.7703857    900.8034058   3064.8181152   5172.0092773     96.0747070    250.5352173
    735.2429199   6931.9028320   8996.6445312   9111.2207031   6023.0346680   3363.6757812   1562.1573486    901.0264282   3065.5778809   5173.2670898     91.3361282    250.5405426
    735.3261719   6933.6103516   8998.8740234   9113.4794922   6024.5278320   3364.5095215   1562.5441895    901.2494507   3066.3378906   5174.5249023     91.3137894    250.5458679
    735.4094849   6935.3188477   9001.1035156   9115.7402344   6026.0224609   3365.3442383   1562.9313965    901.4725952   3067.0981445   5175.7841797     91.7808151    250.5512085
    735.4927368   6937.0263672   9003.3320312   9118.0000000   6027.5156250   3366.1777344   1563.3182373    901.6956177   3067.8579102   5177.0415039     92.3192215    250.5565338
    735.5759888   6938.7333984   9005.5615234   9120.2578125   6029.0092773   3367.0117188   1563.7052002    901.9186401   3068.6176758   5178.2998047     92.8688431    250.5615540
    735.6591797   6940.4394531   9007.7871094   9122.5156250   6030.5014648   3367.8447266   1564.0919189    902.1414795   3069.3769531   5179.5566406     93.4218445    250.5665436
    735.7424927   6942.1479492   9010.0175781   9124.7763672   6031.9956055   3368.6794434   1564.4791260    902.3646851   3070.1374512   5180.8159180     93.9795380    250.5715485
    735.8257446   6943.8549805   9012.2470703   9127.0361328   6033.4892578   3369.5131836   1564.8660889    902.5877075   3070.8969727   5182.0732422     94.5596771    250.5765381
    735.9089966   6945.5625000   9014.4746094   9129.2939453   6034.9824219   3370.3471680   1565.2529297    902.8106689   3071.6569824   5183.3315430     95.1462402    250.5814056
    735.9922485   6947.2700195   9016.7031250   9131.5537109   6036.4755859   3371.1806641   1565.6398926    903.0336914   3072.4167480   5184.5893555     95.7388306    250.5860596
    736.0755005   6948.9775391   9018.9326172   9133.8125000   6037.9687500   3372.0146484   1566.0268555    903.2567139   3073.1765137   5185.8476562     96.3440704    250.5907288
    736.1588135   6950.6855469   9021.1621094   9136.0722656   6039.4638672   3372.8491211   1566.4140625    903.4798584   3073.9367676   5187.1059570     96.9589386    250.5953979
    736.2420044   6952.3916016   9023.3886719   9138.3300781   6040.9555664   3373.6823730   1566.8007812    903.7027588   3074.6960449   5188.3632812     97.5844345    250.6000519
    736.3252563   6954.0991211   9025.6181641   9140.5898438   6042.4487305   3374.5161133   1567.1876221    903.9257202   3075.4558105   5189.6210938     98.2698135    250.6047058
    736.4085083   6955.8066406   9027.8466797   9142.8486328   6043.9423828   3375.3500977   1567.5745850    904.1487427   3076.2158203   5190.8793945     99.3569031    250.6092377
    736.4918213   6957.5146484   9030.0761719   9145.1093750   6045.4365234   3376.1843262   1567.9617920    904.3718872   3076.9760742   5192.1376953    101.0321960    250.6135712
    736.5750732   6959.2221680   9032.3056641   9147.3681641   6046.9301758   3377.0183105   1568.3487549    904.5949097   3077.7358398   5193.3959961    101.7629166    250.6179047
    736.6583252   6960.9296875   9034.5341797   9149.6279297   6048.4233398   3377.8520508   1568.7357178    904.8179321   3078.4956055   5194.6538086    101.9866104    250.6222382
    736.7415771   6962.6367188   9036.7617188   9151.8857422   6049.9169922   3378.6860352   1569.1226807    905.0408936   3079.2553711   5195.9116211    101.6046448    250.6265564
    736.8247681   6964.3427734   9038.9892578   9154.1435547   6051.4091797   3379.5190430   1569.5092773    905.2637939   3080.0146484   5197.1684570    102.1258621    250.6305847
    736.9080811   6966.0512695   9041.2197266   9156.4042969   6052.9033203   3380.3535156   1569.8963623    905.4869385   3080.7749023   5198.4277344    102.7694244    250.6345825
    736.9913330   6967.7587891   9043.4472656   9158.6640625   6054.3969727   3381.1872559   1570.2833252    905.7099609   3081.5349121   5199.6855469    103.4424438    250.6385956
    737.0745850   6969.4658203   9045.6767578   9160.9218750   6055.8901367   3382.0212402   1570.6702881    905.9329834   3082.2944336   5200.9433594    104.1360321    250.6425781
